songID,varID,lyrics_writer,song_writer,arranger,link,singleID,albumID
163,1,つんく,つんく,松原憲,http://www.up-front-works.jp/release/detail/EPCE-5068/,,12
164,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5068/,,12
167,1,つんく,つんく,SATOSHI HIDAKA,,,12
167,2,つんく,つんく,SATOSHI HIDAKA,http://www.up-front-works.jp/release/detail/EPCE-5595/,,76
168,1,つんく,つんく,つんく,http://www.up-front-works.jp/release/detail/SPRE-9002/,56,
169,1,つんく,つんく,つんく,http://www.up-front-works.jp/release/detail/SPRE-9002/,56,
170,1,つんく,つんく,ダンス☆マン,http://www.up-front-works.jp/release/detail/EPCE-5505/,57,
170,2,つんく,つんく,ダンス☆マン,http://www.up-front-works.jp/release/detail/EPCE-5137/,,19
170,3,つんく,つんく,ダンス☆マン,http://www.up-front-works.jp/release/detail/EPCE-5149/,,22
170,4,つんく,つんく,米光亮,http://www.up-front-works.jp/release/detail/EPCE-5167/,,209
170,5,つんく,つんく,WMPTARMIGAN,,,210
170,6,つんく,つんく,ダンス☆マン,https://musicbrainz.org/release/04cece30-0d85-4f42-b423-05ef362a1495,,113
170,7,つんく,つんく,ダンス☆マン,http://www.up-front-works.jp/release/detail/EPCE-5741/,,134
170,8,つんく,つんく,ダンス☆マン,,,157
170,9,つんく,つんく,平田祥一郎,,,234
171,1,つんく,つんく,鈴木俊介 (ブラスアレンジ：小林正弘),http://www.up-front-works.jp/release/detail/EPCE-5661/,57,
172,1,まこと,つんく,上杉洋史,https://musicbrainz.org/release-group/8028bfc0-e3cc-3d09-a853-9af28a17ea6d,58,
173,1,まこと,つんく,上杉洋史,https://musicbrainz.org/release-group/8028bfc0-e3cc-3d09-a853-9af28a17ea6d,58,
174,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5162/,59,
174,2,つんく,つんく,小西貴雄,,130,
174,3,つんく,つんく,WMPTARMIGAN,,,210
175,1,つんく,つんく,永井ルイ,http://www.up-front-works.jp/release/detail/EPCE-5162/,59,
176,1,つんく,つんく,小西貴雄,,,13
176,2,つんく,つんく,小西貴雄,,159,
176,3,つんく,つんく,小西貴雄,,160,
177,1,つんく,つんく,河野伸,https://wmg.jp/heike/discography/1190/,60,
178,1,つんく,つんく,AKIRA,https://wmg.jp/heike/discography/1190/,60,
2237,1,つんく,つんく,野村義男,https://www.discogs.com/ja/release/10082284-Yuko-Nakazawa-%E3%82%86%E3%81%86%E3%82%8F%E3%81%8F,573,
2238,1,,,,,573,
2239,1,つんく,つんく,米光亮,https://www.discogs.com/ja/release/20695282-Natsumi-Abe-%E7%9C%9F%E5%A4%8F%E3%81%AE%E8%AA%95%E7%94%9F%E6%97%A5,574,
2240,1,,,,,574,
2241,1,つんく,つんく,米光亮,https://www.discogs.com/ja/release/10080380-Kaori-Iida-%E3%81%82%E3%81%AA%E3%81%9F%E3%81%AE%E9%AB%AA%E3%81%AE%E9%A6%99%E3%82%8A,575,
2242,1,,,,,575,
2243,1,つんく,つんく,米光亮,https://www.discogs.com/ja/release/20695288-Mari-Yaguchi-%E3%83%9E%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%B9%E3%83%9D%E3%83%BC%E3%83%84,576,
2244,1,,,,,576,
2245,1,つんく,つんく,,,577,
2246,1,,,,,577,
179,1,つんく,つんく,米光亮,https://www.discogs.com/ja/release/20695291-Maki-Goto-%E3%81%94%E3%81%A1%E3%82%83%E3%81%BE%E3%81%9CLOVE,61,
180,1,,,,https://www.discogs.com/ja/release/20695291-Maki-Goto-%E3%81%94%E3%81%A1%E3%82%83%E3%81%BE%E3%81%9CLOVE,61,
2247,1,つんく,つんく,野村義男,,578,
2248,1,,,,,578,
2249,1,つんく,つんく,野村義男,https://www.discogs.com/ja/release/20695297-Hitomi-Yoshizawa-%E3%82%88%E3%81%97%E3%81%A6%E3%82%88%E3%81%97%E3%81%A6,579,
2250,1,,,,,579,
2251,1,つんく,つんく,米光亮,https://www.discogs.com/ja/release/20695303-Ai-Kago-%E6%81%8B%E6%84%9B%E3%81%A3%E3%81%A6%E3%81%AA%E3%81%82%E3%81%AB,580,
2252,1,,,,,580,
2253,1,つんく,つんく,米光亮,https://www.discogs.com/ja/release/20695306-Nozomi-Tsuji-NON-STOP,581,
2254,1,,,,,581,
181,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5591/,62,
182,1,中澤ゆうこ、つんく,つんく,樫原伸彦,http://www.up-front-works.jp/release/detail/EPCE-5092/,62,
183,1,つんく,つんく,渡部チェル,https://recochoku.jp/album/A2000272664/,63,
183,2,つんく,つんく,WMPTARMIGAN,,,210
183,3,つんく,つんく,渡部チェル,https://recochoku.jp/album/A2000272664/,,133
183,4,つんく,つんく,渡部チェル,https://recochoku.jp/album/A2000272664/,,136
183,5,つんく,つんく,渡部チェル,https://recochoku.jp/album/A2000272664/,,136
183,6,つんく,つんく,渡部チェル,https://recochoku.jp/album/A2000272664/,,140
183,7,つんく,つんく,渡部チェル,https://recochoku.jp/album/A2000272664/,,140
184,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5177/,63,
185,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/HKCN-50417/,64,
185,2,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/HKCN-50417/,,168
186,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5172/,64,
187,1,つんく,つんく,船山基紀,http://www.up-front-works.jp/release/detail/EPCE-5600/,65,
188,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5702/,65,
189,1,つんく,つんく,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/PKCP-5014/,66,
189,2,つんく,つんく,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/EPCE-5100/,66,
189,3,つんく,つんく,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/PKCP-5063/,,68
190,1,つんく,つんく,高橋諭一,,67,
191,1,つんく,つんく,AKIRA,http://www.up-front-works.jp/release/detail/EPCE-5096/,67,
192,1,つんく,つんく,つんく、セブンHOUSE,http://www.up-front-works.jp/release/detail/SPRE-9005/,68,
192,2,つんく,つんく,つんく、セブンHOUSE,http://www.up-front-works.jp/release/detail/SPRE-9005/,68,
193,1,つんく,つんく,たいせー,http://www.up-front-works.jp/release/detail/EPCE-5094/,,14
194,1,つんく,つんく,小西貴雄、つんく,http://www.up-front-works.jp/release/detail/EPCE-5094/,,14
195,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5597/,69,
195,2,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5137/,69,
195,3,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-7548/,,197
196,1,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-5440/,70,
197,1,つんく,つんく,渡部チェル,http://www.up-front-works.jp/release/detail/EPCE-5105/,70,
198,1,つんく,つんく,高橋諭一、つんく,http://www.up-front-works.jp/release/detail/SPRE-9006/,71,
199,1,新堂敦士,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/SPRE-9006/,71,
200,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5602/,72,
201,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5113/,72,
201,2,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5112/,73,
201,3,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5111/,74,
201,4,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5137/,,19
202,1,つんく,つんく,hasie,,73,
203,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/HKCN-50178/,74,
203,2,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/HKCN-50178/,,73
203,3,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/HKCN-50178/,382,
204,1,つんく,つんく,ダンス☆マン (ホーンアレンジ：川松久芳),http://www.up-front-works.jp/release/detail/UFDL-1503/,75,
204,2,つんく,つんく,ダンス☆マン (ホーンアレンジ：川松久芳),http://www.up-front-works.jp/release/detail/EPCE-5149/,,22
204,3,つんく,つんく,米光亮,,,209
204,4,つんく,つんく,WMPTARMIGAN,,,210
204,5,つんく,つんく,大久保薫,,,157
204,6,つんく,つんく,ダンス☆マン (ホーンアレンジ：川松久芳),,,234
205,1,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-5661/,75,
205,2,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-5149/,,22
205,3,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-5233/,143,
205,4,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-5232/,144,
206,1,つんく,つんく,前嶋康明,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
207,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
208,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
209,1,,,,どうして？ 神様,,,15
210,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
211,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
212,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
213,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
214,1,つんく,つんく,前嶋康明,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
215,1,つんく,つんく,前嶋康明,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
216,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
217,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
218,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
219,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
220,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
221,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
222,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
223,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
224,1,つんく,つんく,前嶋康明,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
225,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5116/,,15
226,1,つんく,つんく,明石昌夫,http://www.up-front-works.jp/release/detail/EPCE-5591/,76,
227,1,つんく,つんく,米光亮,http://www.up-front-works.jp/release/detail/EPCE-5115/,76,
228,1,つんく,つんく,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/EPCE-5137/,77,
229,1,つんく,つんく,松原憲,http://www.up-front-works.jp/release/detail/EPCE-5085/,77,
230,1,つんく,つんく,渡部チェル,http://www.up-front-works.jp/release/detail/EPCE-5831/,78,
230,2,つんく,つんく,渡部チェル,http://www.up-front-works.jp/release/detail/EPCE-5831/,,133
230,3,つんく,つんく,渡部チェル,http://www.up-front-works.jp/release/detail/EPCE-5831/,,135
230,4,つんく,つんく,渡部チェル,http://www.up-front-works.jp/release/detail/EPCE-5831/,,136
230,5,つんく,つんく,渡部チェル,http://www.up-front-works.jp/release/detail/EPCE-5831/,,138
230,6,つんく,つんく,渡部チェル,http://www.up-front-works.jp/release/detail/EPCE-5831/,,140
230,7,つんく,つんく,渡部チェル,http://www.up-front-works.jp/release/detail/EPCE-5831/,,140
231,1,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-5117/,78,
232,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5162/,79,
233,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5162/,79,
234,1,つんく,つんく,AKIRA,http://www.up-front-works.jp/release/detail/EPCE-5137/,80,
234,2,つんく,つんく,AKIRA,http://www.up-front-works.jp/release/detail/PKCP-5014/,,34
234,3,つんく,つんく,AKIRA,http://www.up-front-works.jp/release/detail/PKCP-5063/,,68
235,1,つんく,つんく,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/EPCE-5118/,80,
236,1,新堂敦士、つんく,新堂敦士,team124,http://www.up-front-works.jp/release/detail/UFCW-1156/,81,
236,2,新堂敦士、つんく,新堂敦士,team124,http://www.up-front-works.jp/release/detail/UFCW-1156/,,203
237,1,新堂敦士,新堂敦士,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5702/,81,
238,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/HKCN-50223/,82,
238,2,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5121/,82,
239,1,つんく,つんく,鈴木俊介 (ブラスアレンジ：小林正弘),http://www.up-front-works.jp/release/detail/EPCE-5505/,83,
239,2,つんく,つんく,鈴木俊介 (ブラスアレンジ：小林正弘),http://www.up-front-works.jp/release/detail/EPCE-5149/,,22
239,3,つんく,つんく,鈴木俊介 (ブラスアレンジ：小林正弘),http://www.up-front-works.jp/release/detail/EPCE-5193/,,32
240,1,つんく,つんく,河野伸,http://www.up-front-works.jp/release/detail/EPCE-5661/,83,
241,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5137/,84,
242,1,つんく,つんく,松本零士,http://www.up-front-works.jp/release/detail/EPCE-5122/,84,
243,1,つんく,つんく,酒井ミキオ,http://www.up-front-works.jp/release/detail/EPCE-5593/,85,
243,2,つんく,つんく,WMPTARMIGAN,,,210
243,3,つんく,つんく,酒井ミキオ,http://www.up-front-works.jp/release/detail/PKCP-5278/,,165
244,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5172/,85,
245,1,つんく,つんく,永井ルイ,http://www.up-front-works.jp/release/detail/EPCE-5593/,86,
246,1,つんく,つんく,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/EPCE-5177/,86,
247,1,つんく,つんく,小西貴雄,http://www.up-front-works.jp/release/detail/EPCE-5831/,87,
248,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5128/,87,
248,2,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5137/,,19
249,1,訳詞:音羽たかし,J.S.ピエールポント,鶴由雄,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
250,1,訳詞:新田宣夫,J.マークス,山尾正人,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
251,1,訳詞:水野汀子,G.オートリー,渡辺美佳久保寛一郎,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
252,1,訳詞:油井圭三,チェコスロヴァキア民謡,山尾正人,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
253,1,訳詞:小林純一郎,S.ネルソン,渡辺美佳久保寛一郎,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
254,1,訳詞:タカオカンベ,J.F.クーツ,山尾正人,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
255,1,訳詞:漣健児,T.コーナー,河野雅昭,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
256,1,訳詞:中山知子,I.バーリン,山尾正人,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
257,1,訳詞:高田三九三,イギリス民謡,熊田豊,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
258,1,賛美歌112番,G.F.ヘンデル,山尾正人,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
259,1,,文部省唱歌,河野雅昭,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
260,1,東くめ,滝廉太郎,山尾正人,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
261,1,千家尊福,上真行,鶴由雄,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
262,1,,文部省唱歌,山尾正人,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
263,1,訳詞:由木康,F.グルーバー,鶴由雄,http://www.up-front-works.jp/release/detail/PKCP-5001/,,16
264,1,小薗江圭子,森山良子,たいせー,http://www.up-front-works.jp/release/detail/PKCP-5002/,,17
265,1,落合武司,西岡たかし,高橋諭一,http://www.up-front-works.jp/release/detail/PKCP-5002/,,17
266,1,細野敦子,江波戸憲和,高橋諭一,http://www.up-front-works.jp/release/detail/PKCP-5002/,,17
267,1,荒井由実,荒井由実,たいせー,http://www.up-front-works.jp/release/detail/PKCP-5002/,,17
268,1,岡村孝子,岡村孝子,たいせー,http://www.up-front-works.jp/release/detail/EPCE-5289/,,17
268,2,岡村孝子,岡村孝子,たいせー,http://www.up-front-works.jp/release/detail/EPCE-5289/,,53
269,1,浜口庫之助,浜口庫之助,たいせー,http://www.up-front-works.jp/release/detail/PKCP-5002/,,17
270,1,中島みゆき,中島みゆき,高橋諭一,http://www.up-front-works.jp/release/detail/PKCP-5002/,,17
271,1,,,,在る日突然,,,17
272,1,谷村新司,堀内孝雄,たいせー,http://www.up-front-works.jp/release/detail/PKCP-5002/,,17
273,1,伊勢正三,伊勢正三,たいせー、高橋諭一,http://www.up-front-works.jp/release/detail/PKCP-5035/,,17
273,2,伊勢正三,伊勢正三,たいせー、高橋諭一,http://www.up-front-works.jp/release/detail/PKCP-5035/,,51
274,1,寺山修司,田中未知,たいせー,http://www.up-front-works.jp/release/detail/PKCP-5002/,,17
275,1,こじまいづみ,こじまいづみ,高橋諭一,http://www.up-front-works.jp/release/detail/PKCP-5002/,,17
